gene	sample_1	sample_2	sample_3
RP1-241P17.1	0.4450503	1.57184165	0.173725505
RP11-460I13.6	0.000688516	0.000434032	0.083196414
RP1-241P17.7	0.004092815	0.003107981	0.002574633
RP13-735L24.1	0.3418092	2.3172515	2.5080085
TIGD1	2.093802	1.7333965	2.784569
RP11-460I13.2	0.19145915	0.1705337	0.09987066
EEF1A1P16	336.90275	543.38585	577.6715
MRM1	1.198733	0.9160579	0.8205552
AC011363.1	7.2462945	10.40458	7.404987
RP11-430K21.2	0.0038188005	0.47632185	0.003012767
MLST8	20.522435	21.227115	21.97312
RP11-95I16.2	4.298839e-05	0.001431092903	5.932075e-07
AC005686.1	12.177535	13.719085	8.401566
Z95114.3	6.49717e-05	6.71056e-07	0.000351359015
DICER1	10.19661	10.7118785	12.52209
Z95114.5	5.066206e-05	0.0004986815	8.53265025e-05
RP11-286N22.10	0.001271856	0.0441670175	0.0433760555
RP11-95I16.4	0.36470535	0.4438683	0.40402615
RP11-446N19.1	0.4494145	0.170777874	0.06605144
CTD-2342N23.2	0.0030437645	0.00337199908	0.000705584
TRBV30	0.080254733	0.009069205	0.0004310885
AC006483.1	22.230365	15.488785	14.59247
RP11-12D24.10	1.08701355e-05	7.124515e-06	0.00026723536
RP11-2L8.1	3.771285e-05	0.0012220785	0.0010837361665
AC006483.5	33.52836	41.562015	44.013025
TIGD3	0.2186326	0.010511101	0.03417601
CSNK2B-LY6G5B-1181	1.6355115	2.0760155	1.831349
RP11-484D2.3	3.578265e-05	0.00071841045	0.0585493435
HP1BP3	57.40746	39.82408	53.212485
CTC-391G2.1	2.5730265e-06	0.0014411465	0.0002215262
RP11-466L17.1	0.0278186085	0.0276983315	0.036828735
FABP5P11	28.520685	33.85747	26.19815
CHGB	0.20160445	0.108010655	0.1257872
SIGLEC21P	0.0001583822405	0.0005383345	0.000549327
CTD-2014N11.2	0.082639955	0.16219936	0.06587197
MSN	26.674755	138.46	296.45595
LEPREL4	16.815155	13.846765	15.810275
LEPREL2	13.50836	16.5457	23.22657
LEPREL1	91.40672	30.52401	44.592455
RP11-152P23.2	0.19136515	0.1839866	0.1637619
FOPNL	20.422285	12.994945	18.435115
RP11-629O4.1	1.3348545	0.36713315	0.3259075
RN7SL509P	0.00050989275	0.0050681475	0.0048824845
MSC	0.43728012	0.79377315	0.068715295
MYO16-AS1	0.00176521	0.000971135	0.000407827565
RP11-123I22.1	0.022778385	0.009550004	0.0094431745
KRTAP5-14P	12.49552	15.9355	8.6934495
RN7SL838P	0.0100568	0.192073651	0.0073177595
RNU6-680P	0.29551768985	0.78276365	0.006599941
AQR	14.657865	16.719425	15.20676
RP11-484D2.4	18.494435	10.4672	12.156345
RNU6ATAC41P	10.44346	12.807165	5.902315
MPPE1	10.346457	14.11902	12.53612
ACTL6A	86.57834	56.866305	60.68603
COL8A2	0.06359534	0.11087595	0.079042535
COL8A1	12.441885	10.744655	13.339555
HNRNPA1L2	808.6412	605.92375	513.9074
ACTL6B	0.028025865	0.028498805	0.056853195
RP11-781A6.1	0.0001206112	2.9874055e-05	0.00148604325
RP11-548H18.2	0.2670878	0.14360318	0.14195935
RP11-2L8.2	8.9424265	7.6077095	4.288991
TIGD4	0.25864215	0.2078217	0.3736507
PCED1CP	0.002118624	0.002532172	0.0007911285
OR4A21P	8.53505735e-05	0.000457660395	0.000656949
AC083939.1	12.7997	10.3801	16.11838
RP11-98L5.4	21.75734	18.26587	7.56633
RP11-98L5.5	0.3848896	0.7908793	1.3407961
RP11-98L5.2	0.03309168	0.07352901	0.101621945
NDUFA5P5	0.0014658645	6.86157e-05	0.000331084895
NDUFA5P4	0.1950072	0.0689188358	0.121951201
NDUFA5P7	0.00014520912	8.148695e-05	0.001759237
NDUFA5P6	4.3274585	2.9105105	5.0543655
NDUFA5P1	2.8762263e-06	0.00014550764525	0.0018729372566
PTPN2P1	2.3036905	2.6195535	3.0764705
NDUFA5P3	1.6292705	1.0118474	0.9596337
NDUFA5P2	3.1000775	3.425413	3.6637285
RP11-9D8.1	147.43595	151.5623	176.3557
NDUFA5P9	0.097198675	0.085888315	0.0053790695
NDUFA5P8	0.0017561225	4.43938e-05	3.091255e-05
TIGD7	2.4518595	2.7742215	2.8707225
CTD-2215E18.1	0.10003706	0.071268976	0.2516493
AL031176.1	9.7464245	13.981735	14.14638
SIGLEC9	0.015633605	0.04688897	0.071793615
AC107070.1	0.011164105	0.0067355965	0.012530515
AP001042.1	0.003304265	5.630365915e-05	4.0852838e-06
FOLR4	0.001088844	0.001016787	0.000769144
SIGLEC5	0.0069831965	0.0062133095	0.004513537
SIGLEC6	0.003493065	0.011870966	0.004863181
SIGLEC7	0.0093036905	0.09602104	0.1629699
XXbac-BPG181B23.4	4.6366545e-06	3.021044e-05	0.0092703675
FOLR1	7.119057	2.69169	0.9706482
XXbac-BPG181B23.6	0.104014895	0.0034702105	0.0035831765
FOLR3	0.0287125575	0.12276225	0.0506901
RP13-188A5.1	0.59853865	0.5951751	0.3769667
RPS27P29	2762.371	3713.212	3714.4395
NCBP1	16.440385	13.141575	12.616005
NCBP2	23.608215	24.266865	29.261725
PGM2L1	1.1396725	1.1931555	1.922545
RPS27P22	0.0091712965	0.032502775	0.0050935695
RPS27P23	1.573152	32.41187	27.876915
BX255923.1	0.075141765	0.022220808	0.02650225795
RP11-531P14.1	0.00011603175	0.0008342688	0.002955220195
PROCA1	8.221853	5.885161	7.9996805
RPS27P27	10.2889495	18.271605	38.55515
RPS27P25	2.049953	1.1281646	2.0694765
RP11-483G21.3	3.234242	3.7437255	3.456269
CTD-2193P3.2	0.1050395845	0.087851995	0.002161814
RPS27P18	0.0234539745	0.073926515	0.0175654515
CTD-2193P3.1	0.002488618	0.0046139865	0.000419942
RP11-188P17.2	0.079064797	0.14543505	0.051364575
RN7SL405P	1.214283	1.2931775	1.482443
CCZ1B	51.22958	43.8211	42.086125
RN7SL300P	0.000731913	0.0016474817	0.001223946
CXCL12	2.7705635	3.1355565	1.237293
HMGN2P30	103.7792	45.45121	45.210315
AC007274.5	3.28468e-07	0.00127922525	0.001044267119
AL606519.1	6.6838	8.774953	5.97691
RP11-136H13.2	8.9430685	8.6541475	9.078992
RP11-831H9.3	17.090805	12.46832	15.32326
NELFB	9.937793	9.7842485	11.38724
RP11-734K21.3	8.52934e-06	0.0897700095	0.00177412
CTD-2533G20.1	0.00051603306	0.02010322405	2.257335e-06
DRAP1	54.636975	70.54887	78.42014
MEI1	2.10954925	1.34599825	3.8531605
RP11-341B24.3	3.237541	3.3723325	5.1154545
MEI4	0.102460135	0.19229715	0.062416955
CTA-339C12.1	9.234455e-05	0.0002502772175	0.0271007433
CBLC	1.435939	1.036612	0.96099515
CBLB	11.358555	10.18925	13.980605
ZNF45	5.23245	3.987563	3.6410055
ZNF44	2.9245465	3.137194	3.2870355
ZNF43	12.652655	10.72925	14.446945
ZNF41	1.0376844	0.87308155	0.88179345
RP11-196I18.3	3.5008935	3.4121385	4.274151
TYW1B	3.244671	3.4528775	3.6202665
RP11-655C2.3	0.0984978	0.03882561	0.06269666
ZNF48	8.6402435	3.4164505	2.6031845
AC010595.1	3.6478865	4.921665	4.2863905
HMGN2P38	322.95515	235.1289	279.1487
RP11-694D5.1	0.0004473843	0.0005146626	0.01190056
TAS2R19	0.1974297	0.20473428	0.29827915
RP11-1007O24.2	0.198157055	0.2221882	0.1439116
RP11-1007O24.3	0.20627615	0.16634671	0.19205695
AC004969.1	13.327785	11.20835	5.972574
RP11-288E14.2	79.78299	89.57708	96.01979
RP11-20I20.4	0.005063124	0.3551442	0.073445464
RP11-963H4.3	0.076976605	0.058953085	0.35254595
RP11-963H4.2	0.000306318	0.00156493105	0.0004003736215
RP11-963H4.5	0.002934118	0.0468084024	0.000198477215
RNU6-1194P	12.00802	11.128985	6.9232725
PNISR	114.75665	99.38258	122.2041
AC011748.1	10.3683175	7.902149	5.317941
RNU6-397P	7.771664	6.1366285	5.6833025
RP11-624L4.2	0.032268245	0.02389452	0.021255465
CYP2U1	0.7606464	0.6018715	0.49871655
CTD-2017D11.3	0.0003368868125	0.0017192435	0.000158525155
RP11-23J9.6	7.469496	4.9244765	6.0140115
RNU6-1001P	10.128215	9.831511	10.284265
LILRB4	0.02678687	0.01618174	0.039386685
LILRB3	0.4286366	0.17683855	0.3208107
RP11-20I20.2	0.022773685	0.099138452	0.086002445
LILRB1	0.16226575	0.05671322	0.07089887
CTD-2553C6.1	4.773185e-06	0.0007854155	0.00025931204
RP11-159J3.1	78.34569	72.716375	87.136805
RP11-347J14.7	0.06725309	0.109538025	0.126154545
RP11-400N9.1	0.19717465	0.17513045	0.23679005
RP11-635L1.3	1.8196655e-06	4.68557e-05	0.0003830725
TAS2R14	0.20269935	0.3729478	0.3764094
KSR1	15.90097	23.57079	28.89917
KSR2	0.088697535	0.011739617	0.014327415
RP11-283G6.4	6.99351e-06	0.000990641	0.0018319085
RP11-222A5.1	1.709198e-05	1.818268e-05	5.986635e-07
RP11-347J14.8	7.92873205e-05	0.000627516385	0.00154297205
RP11-158I9.1	9.363264	6.338888	15.65897
RP11-145H9.3	0.0018275455	0.07569030205	0.035142515
RP11-158I9.5	0.014275889	0.012851445	0.000148405
LINC00202-1	0.19464295	0.7460654	0.5713289
LINC00202-2	0.09925078	0.03894403	0.34674095
OR6C71P	1.0416625e-05	0.00043335521	0.0002599936
AL590683.1	8.493548	7.702425	10.287065
AL590683.2	14.86208	11.860475	11.975305
RNU2-44P	10.340735	6.1814875	8.483581
CEBPA	0.17258195	0.36812775	0.55647685
MANSC4	1.344005e-07	0.00094375955	4.3335352995e-05
RP5-828K20.2	0.00022193572	0.0015440549	0.000304196
AC010139.1	10.1289445	11.259655	13.755615
AC069368.3	0.342155	0.35881765	0.8008756
PPTC7	1.675102	1.546599	1.9972035
RP11-123G9.1	0.0010531455	0.009860855	0.001730025
RNU6-905P	11.02984	10.7880065	10.68602
RP11-4K16.2	0.1068339	0.1017518	0.0647838
RP11-607P23.1	0.00170635645	0.0024672585	0.0034653955
SSMEM1	0.0004039332	0.0005461885	4.95297e-05
RN7SL587P	1.0658965	1.944464	3.006077
LIN37	4.444565	5.3434845	5.072425
CTD-2339L15.3	0.27167455	0.43742355	0.1900948125
FKTN	5.021124	4.814428	4.866573
RP11-718I15.1	0.00081117655	0.000359851	3.9584e-05
CTC-457E21.9	0.0008106225	0.001517669	0.0060158695
RP4-790G17.7	2.3482045	2.8067215	3.143255
CTC-457E21.5	11.289725	14.313315	17.223085
CTC-457E21.4	2.9423185e-05	0.000555246885	6.9713255e-06
CTC-457E21.7	0.006515056	0.002547609	0.0809653955
CTC-457E21.6	0.001394733	0.006583194	0.0010561225
CTC-457E21.1	2.838985e-05	3.598521e-05	0.00833877229875
CTC-457E21.3	0.07035021	0.10836378	0.17327645
CTC-457E21.2	0.0110746795	0.0205778	0.0103039685
DNALI1	9.601476	3.971397	4.7832505
AC004941.3	0.026668745	0.05559236	0.16710344
AC004941.5	0.013047074	0.00435273425	0.03593539
RNU6-809P	7.2257775	9.9880695	6.7402505
AP3D1	31.391225	37.215115	47.696525
ICMT	21.519475	12.003915	11.73705
PTTG1	105.40075	93.622365	155.87455
RN7SL860P	0.005251527	0.021759737	0.0054114465
AC090150.1	9.588549	13.214335	6.649222
RN7SL765P	0.216596645	0.6386726	0.5417689
AL121756.1	18.028135	11.36595	12.38205
AC006000.5	0.077860535	0.1651855	0.43147475
SULT1A4	9.189435	26.380985	20.174975
SULT1A1	4.9242465	13.58296	13.273665
SULT1A3	9.027244	27.95579	21.770665
SULT1A2	3.3639415	9.396026	8.575093
AC116366.6	0.01983542	0.043120605	0.02788734
AC116366.5	0.0086266135	0.007477877	0.0046515855
ZSCAN12P1	0.3780403	0.5678967	0.69767595
NOL8	14.200905	13.113055	14.127565
CHTF18	57.77689	46.62485	38.63747
RP11-148G20.1	9.273464	7.2189625	10.324045
NOL4	0.3720721	0.085121705	0.044305885
NOL7	20.84023	27.824245	25.49027
NOL6	5.5214225	6.222283	6.707555
OLIG2	0.001198537	0.001669226	0.278134517
OLIG3	4.317165e-05	8.9367215e-05	0.00020515505
NOL3	3.33765	7.60148	11.61979
OLIG1	0.00342932	0.0009964275	0.001740838
ERHP2	0.004236448	0.007720329	0.000551862
FAM156B	9.7556015	7.5393005	8.1608395
FAM156A	13.472665	10.5298335	11.887005
RN7SL206P	0.5945382	0.72170345	1.0219468
RNU6-315P	8.2277045	12.289715	7.617862
CORO1A	27.34854	16.176025	14.34013
RP11-682N22.1	0.0125093702	0.001415989154	0.03969081
CDC45	15.583715	6.4950285	6.582086
AC006369.2	0.1268563	0.108451795	0.11284419
RP11-98C1.2	0.0245923895	0.0003691043	1.460367e-05
RP11-98C1.1	0.0003635817	0.0012244258	0.0001564976
CDC42	66.21135	96.617095	99.404685
GS1-124K5.6	0.1581237025	0.0086647875	0.002510061
GS1-124K5.7	4.69012	5.693651	3.586058
GS1-124K5.4	2.9265705	1.9307175	1.980129
AC007193.10	0.35711735	0.208138	0.4595106
GS1-124K5.2	3.410476	1.9884295	1.714275
GS1-124K5.3	0.9990065	0.6077933	0.7383948
RP11-327J17.1	1.13548425	0.8964699	0.2598652
GS1-124K5.8	10.21209	12.577485	9.1572415
GS1-124K5.9	1.039236	0.85228835	1.06611345
CTD-2104P17.1	0.0689879445	0.036574076	0.100438775
RNU6ATAC25P	5.943847	8.258247	5.8868075
AP001634.1	19.73899	22.51775	21.089155
AP003774.4	0.056361225	0.116947345	0.17338555
AP003774.5	0.0146707385	0.016237265	0.0094324145
AP003774.6	0.08204219795	0.08409235	0.013049366
RP11-467K18.2	0.0068949825	0.0002593974	0.0100295945
LINC00690	0.000152297565	0.0013595255	0.000291152
AF196779.12	0.071227645	0.05329202	0.055017175
AC073628.1	0.000340706705	0.00036233806	1.136277005e-05
RTN3P1	13.608995	10.503671	11.8329
SRD5A3-AS1	1.8744105	2.7762095	2.8993495
DPYD	1.27243	0.5592282	0.5741303
CTD-3236F5.1	0.25861068	4.36457783	1.7893945
RP11-757C15.4	0.042504866	0.0005254859	0.004801381
DPYS	0.1721532	1.10128655	0.7600658
YLPM1	21.335315	16.00197	14.22276
RP11-579D7.8	0.24073125	0.3803321	0.30681175
RP11-500G9.1	0.004575478	0.0043325755	0.00107196
RNU6-1262P	0.19955029	0.0033629045	0.003280067
AC007283.4	3.795975	10.31374	4.532364
AC007283.5	1.4393235	27.37486	19.004435
GFAP	43.32424	23.1938	33.308315
STEAP1B	1.0530576	1.52303	1.879617
RP11-91I8.3	0.7284841	0.121864571	0.5331602
LINC00696	3.66676e-06	9.287978e-05	6.71799e-06
LINC00698	0.0753034905	0.028418381	0.075157486
RN7SL652P	0.18803426995	0.0067519015	0.1032599549
AC007040.6	0.0016565005	0.001648896	0.0917494685
AC009800.1	18.243865	9.16121	9.6946495
RP11-831F12.3	0.6364597	0.8933356	1.5671355
RP11-831F12.2	3.74358043e-05	0.00064074675	0.001052061
RP11-831F12.4	9.650118	7.2112555	7.351869
CT47A7	0.00014312795	5.84302e-05	3.41111e-06
TCL1B	0.32268965	0.2913721	0.13263912
TCL1A	0.19859475	0.3792002	0.3265253
CT47A4	0.000243826	6.707795e-05	1.393268e-05
CT47A3	0.0002212105	0.0003066965	4.8520955e-05
RP11-8P11.3	0.13630065	0.7559976	0.21633505
CT47A1	0.0014970065	0.0002768475	0.00040017652405
RNU105B	0.012370593	0.03824988257	0.0028134875
CT47A9	0.000131238625	7.22056e-05	9.971608e-06
RNU1-91P	9.3197705	6.725323	6.3141155
RP11-51J9.5	1.04379225	0.7359656	0.75760335
RP11-51J9.4	0.00056068525	0.040856847	2.0235035e-05
RP5-945F2.3	0.0353053855	0.115005925	0.0006966468
RP5-945F2.2	0.19981763	0.28050465	0.15885525
AC022819.2	7.279488	7.3337585	7.0770655
RNU6-1105P	0.124890843	0.887341	0.4740037035
RP5-1154L15.1	0.0017616262	8.7882355e-05	9.658115e-05
DMRTC1B	0.6946521	2.061553	2.383022
RP5-1057I20.2	0.0558039	0.0702055525	0.02183537
RN7SL596P	7.147175e-05	0.0028552175	0.00645231035
RP11-252P18.1	8.7818995	8.7542375	5.766584
AC060834.3	0.08467005	0.5273631	0.398947
AC060834.2	1.3904915	2.45488	1.937478
RP11-778J15.1	0.042658545	0.0019284515	0.003744364
RP11-574K11.8	0.008820328	6.64468e-05	0.00346272
RP11-574K11.5	0.4614606	0.1693495	0.4990551
CTD-2026K11.2	0.0004882893	5.695935e-05	0.026232175335
RP5-1073O3.2	7.748462	11.254975	5.7653295
RNU6-1208P	2.678407	5.3377355	5.717331
LPCAT2BP	0.0009513145	0.0001171201	7.421058e-05
PRL	0.0139214136	0.00013883155	0.008615468
RP11-472N13.2	0.084349291	0.0616846165	0.0060433365
FLJ00325	0.029464379655	0.0252837648	0.0117509735
PPIAP10	22.22664	20.296515	14.52151
RP11-465L10.10	0.6306827	0.6823302	0.1708446
RP11-318L16.6	0.67769165	1.1803	1.8870097
PRY	3.42537e-05	0.00053335756	5.703039e-07
PRX	1.4294615	5.145308	14.8881
TYRP1	1.0040672	1.09812155	0.079848215
CTB-54I1.1	1.4600195e-06	5.29865e-05	0.00054839943605
C17orf105	0.07917084	0.2518579	0.190446
RP11-61A14.4	0.16905685	0.030859824	0.046297695
RP11-386B1.1	0.26220025	0.2373735	0.2887187
CTD-2324F15.2	0.12833155	0.10112931	0.141990115
RP11-455F5.4	0.950466	0.900283	0.9041815
RP11-455F5.5	0.09879938	0.089697453	0.02542696
RP11-455F5.3	0.4351733	0.2106512	0.20450115
ATL3	1.5079055	3.27802	2.3872295
CTD-2234N14.1	0.001651937	3.2274045e-05	0.001881781
RP11-410D17.2	0.3985399	0.24044595	0.2153542
CTD-2234N14.2	0.00014688807	0.0007451885	2.3192615e-05
AL928742.12	4.7983955	4.9198655	4.859072
RP11-533E19.7	0.3814999	0.36615205	0.65666215
RP11-533E19.2	2.841135e-05	0.009824491	0.0038421335
RP11-533E19.3	19.46659	20.647045	19.496505
MRPL53P1	9.21612e-06	0.00104053245	0.0001158587
RP11-6B19.2	0.0031747925	0.0005142215	6.076275e-05
HSD3B7	0.62427675	1.271958	1.3263195
HSD3B1	0.76683515	0.4114663	0.033262515
HSD3B2	0.028072485	0.05389442	0.015121965
RP11-6B19.3	0.00223510125	0.0296684015	0.00340757255
OR5BR1P	0.0002099145	0.000943098425	0.00011243525
CD300C	0.0009540555	0.0010500105	0.03183738
MIR16-2	10.048421	12.26546	8.979875
ERVMER34-1	0.3578161	0.4293578	0.51562485
CD300E	0.32646985	0.4053292	0.10824001
RP11-617F23.1	0.8519956	1.6479315	2.033499
CLEC2B	0.0082408995	0.01020038	0.002683807
RCCD1	103.573355	107.1122	83.39252
MIR611	89.96393	91.1428	86.30951
RP11-510C10.4	0.0139645985	0.23865865	0.4982151
FAM215B	0.21201825	0.198296	0.17694975
FAM215A	0.151260604	0.0046305095	0.023678364
MIR610	7.7897515	6.233423	7.8208605
TBR1	0.34208305	0.057942975	0.48521615
RP11-510C10.2	0.0003909149	0.03487771555	9.542525e-05
RP11-510C10.3	0.0001554635	0.0092079685	0.000168898199
RP11-4F5.2	0.1615175	0.06552057	0.033729735
AC008440.10	0.129841313	0.06445429	0.1876685
RP11-368G3.1	7.086625e-05	0.0001625913	2.6658814e-05
RP11-61A14.3	1.8447495	2.0607615	3.0437215
RNU4-79P	13.755355	12.39719	11.75961
RPL36A-HNRNPH2	2.4792275	1.5545025	1.39693385
GS1-122H1.1	4.6250875e-05	8.89601e-05	4.682785e-05
GS1-122H1.3	0.003141014	0.015355303	0.003545697
GS1-122H1.2	0.053124905	0.037069915	0.05309155
PLCH2	0.064140495	0.035521805	0.15514845
PLCH1	2.0965275	0.6608464	0.8762233
VEZF1	12.65273	10.1093125	14.308865
RP11-626H12.1	0.1807042555	0.0944377045	0.013794775
RP11-552J9.15	0.0001013713	7.22748e-05	0.000625507
RP11-626H12.3	0.002258676	0.000350437	0.002415876
ITGBL1	0.008581238	0.075003795	0.008515752
RP11-552J9.11	0.009747996	0.000766835	0.02242579
RP11-552J9.12	7.939036e-05	0.00050548487	3.950123e-05
RP11-552J9.13	6.687116	6.491083	4.698421
NUDT8	1.5567055	3.58988	2.0739265
NUDT9	9.832157	12.210305	11.45581
RNU1-115P	15.27543	6.3224965	4.7470715
DLD	29.872095	20.6728	21.93796
NUDT1	15.1392	11.391703	10.4534965
NUDT2	5.7974905	7.7909105	7.992376
NUDT3	3.2028795	4.9237135	5.646776
NUDT4	42.050335	16.12892	12.295785
RP5-1142J19.2	2.7869888	0.31515935	1.3493008
NUDT6	4.602347	4.6999225	3.5066655
NUDT7	5.995379	5.6622155	6.032444
RP4-569D19.5	0.4460557	0.56768535	0.3891643
RP4-569D19.8	0.115395904	0.15123985	0.3517075
AC073342.1	7.8372865	5.299919	11.00671
RP11-35G22.1	0.076427975	0.105061715	0.05954663254
LARS	52.874565	42.46343	42.456425
RP11-597K23.2	0.008257105	0.0472588345	0.0186258335
RNU7-47P	15.629075	9.4371995	16.02422
OPN1MW2	0.02561341	0.068463685	3.209795
MEF2C	23.46069	11.705995	16.80514
MEF2B	0.91050055	1.4057605	1.35765
MEF2A	12.850875	7.7204795	11.268905
RP11-35J10.4	0.0007608589861	0.041005784	1.21323e-05
FETUB	0.114254995	0.01398331	0.01547905
MEF2D	3.724267	6.320304	7.783066
AC092415.1	0.083924385	0.092045495	0.2534391
LCORL	4.9671875	6.940332	14.18888
RP3-470B24.5	0.05858711	0.1837442	0.13478025
EPHX1	11.21512	12.466005	8.096757
EPHX2	7.286319	14.172585	12.73776
AP000648.6	2.921497e-05	0.0035360745	0.000340134
EPHX4	1.3793795	1.980581	1.206507
AP000648.3	4.73353e-05	0.0016798725	0.0022417815
RP11-101O21.1	0.0062336145	0.006252285	0.0119505105
RPLP2	1224.3075	1692.118	1637.501
RPLP1	1472.8155	1535.0985	1458.332
RPLP0	1141.494	1163.239	1109.378
CTD-2534I21.9	0.01430794	0.0100376425	0.22070476915
CTD-2534I21.8	1.74168835e-05	6.420205e-05	0.01174609
CSMD2	0.729303	1.271245	1.472632
CSMD3	0.113736355	0.2595451	0.05236469
CSMD1	18.268675	18.244225	19.464325
CD300LB	0.000231339425	0.0003704815	0.0006410875
RP11-706F1.2	0.0024768425	0.003137059	0.004342369
RP11-706F1.1	0.0030972295	1.83197785e-05	7.17827e-05
RP11-201K10.3	0.18309895	0.1935153	0.21460135
ARSF	0.022820955	0.0531399865	0.017232035
RP11-820K3.4	0.000374098	0.085951642	0.1062683375
AC010983.1	2.2863245e-05	0.000795238905	0.000535846435
RNU6-591P	13.042715	5.4318575	6.716783
MIR181A2	13.087355	15.41388	11.989795
MIR181A1	7.0788795	11.526895	8.8928875
AL390335.1	7.723211	8.0834275	21.290755
RP11-146I2.1	0.0006818675	0.000426838	1.77034225e-05
TRIL	0.65419165	0.15830065	0.0125480765
TRIO	24.74515	29.813435	35.880965
AC115618.1	0.19515465	0.2073353	0.31253735
RABL2A	25.69402	24.137665	21.42047
RABL2B	20.901415	19.52521	17.35506
KIAA1045	1.6581315	8.290287	8.8791425
IGHV7-34-1	0.000542941	8.3616435e-05	0.0004521035
ZNRD1-AS1	1.0250649	1.02778135	1.00248505
RP11-144N1.4	38.434195	34.43309	25.42211
RP11-144N1.1	1.035462	0.72979835	0.9796774
RNU6-1302P	11.912615	7.930277	8.70173
RP11-158I13.2	0.111449745	0.1230984	0.10978865
TCP1	84.159405	72.40759	79.5074
AC004702.2	8.5711745	10.765185	10.203615
RP11-18B3.2	1.040954	0.528519	1.253678
RP11-18B3.3	2.5734785	1.3990725	1.302248
KTN1	70.74433	67.30751	54.903265
hsa-mir-3171	5.5282115	3.834386	4.3411285
OR2L6P	0.0010289815	0.00081041765	0.001757831
RP11-25I9.2	0.001046207	0.0003035795	5.32317e-05
IQSEC1	2.9281805	5.2722605	7.7610755
MTND2P12	0.03543916	0.1448493	0.02378399
AC000068.9	0.2495032	0.3099883	0.18917735
MTND2P14	0.0026410395	0.000199562	0.002385926855
MTND2P15	0.0002335632	2.00707485e-06	7.98844e-05
MTND2P16	0.134542035	0.1338285	0.17448986
APOA5	0.0021621325	0.023468809	0.003962265
MTND2P18	0.0001113341	0.0001585783	7.6289055e-05
MTND2P19	0.00021001447654	3.44029e-05	5.6144380135e-05
RN7SL735P	0.260331385	0.008587344	0.51420225
RP1-59D14.1	0.04679313	0.05713396	0.039511985
FAM3C2	23.04952	22.962965	30.62465
AC000068.5	0.33071995	0.14164935	0.125162485
FAM90A1	0.26162635	0.3160256	0.19062235
IQSEC2	3.400964	2.4520445	4.4980855
RP11-930P14.1	0.03664129	0.12266333	0.168769
JHDM1D-AS1	2.1874945	1.130793	1.5575135
AL591704.5	10.993215	9.1727645	9.25063
VPREB3	0.018341455	0.062817757	0.24884906
CTD-2306M5.1	0.78896175	2.053595	1.6789395
AL591704.9	0.009122142	0.003120845	2.75568e-05
RP13-977J11.5	0.4707721	0.4478432	0.3456264
RP11-930P14.2	0.1452669	0.20460875	0.24476055
RP11-459E5.1	0.05512731	0.00752564	0.088017765
RP11-290M5.4	0.58150843855	0.045352825	0.6001675715
RP11-693I21.1	0.0006990389	0.0014296195	0.0003479602
NINJ1	8.358838	10.3612735	10.53617
NINJ2	0.14824339	1.0761744	0.98254195
RP11-368L12.1	0.0003951595	0.001187442	0.0271351175
NPSR1	0.0108288725	0.017861006	0.004343925
XPO4	4.4321225	3.983919	4.087447
SLC16A9	3.1704705	5.4459755	5.304931
SLC16A8	0.30138805	0.1333064	0.1488868
KRT124P	0.0001324886	0.00027203805	0.00022083314306
AC005631.1	16.6245	17.306095	10.46771
XPO7	22.36741	18.64845	22.1108
SLC16A1	72.17549	36.324845	62.307065
SLC16A3	14.485855	20.954035	25.307145
SLC16A2	3.038116	3.6424985	4.201895
SLC16A5	3.519991	4.5570205	6.643468
SLC16A4	0.8841178	2.672979	1.542125
SLC16A7	0.58241895	0.6417375	1.8096675
SLC16A6	0.1372391	0.5227355	1.159813
ARHGAP30	0.34242695	0.2481588	0.28945895
ARHGAP31	1.1609435	8.073525	10.88449
ARHGAP32	2.785672	3.0554155	4.1943835
ARHGAP33	78.712615	25.67298	37.921405
ARHGAP35	6.9720665	6.4816985	4.9440825
ARHGAP36	0.047280075	0.0107081665	0.0058382715
ARHGAP39	1.973705	1.03981155	0.61158415
OR51A3P	3.3795665e-05	0.00010661385	5.65573e-05
